system:index,B2_max,B2_max_1,B2_mean,B2_median,B2_min,B2_stdDev,B3_max,B3_max_1,B3_mean,B3_median,B3_min,B3_stdDev,B4_max,B4_max_1,B4_mean,B4_median,B4_min,B4_stdDev,B5_max,B5_max_1,B5_mean,B5_median,B5_min,B5_stdDev,B6_max,B6_max_1,B6_mean,B6_median,B6_min,B6_stdDev,B7_max,B7_max_1,B7_mean,B7_median,B7_min,B7_stdDev,Cultivo,GlobalId,NDVI_max,NDVI_max_1,NDVI_mean,NDVI_median,NDVI_min,NDVI_stdDev,SAVI_max,SAVI_max_1,SAVI_mean,SAVI_median,SAVI_min,SAVI_stdDev,.geo
00000000000000000109_0,590,334,358,352,256,98,989,487,721,752,502,157,1276,1026,637,642,250,303,6291,2930,4231,3851,3361,965,3184,1231,2357,2259,1953,351,2050,1132,1221,1131,918,341,S,205,9235,4739,7246,7104,4496,1389,13852,7109,10868,10655,6743,2084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.011916788404136,-33.62416566341472]}"
0000000000000000010a_0,564,280,349,329,284,86,972,481,709,734,491,149,1200,956,600,621,244,294,6296,3171,4349,4003,3125,978,3074,1079,2323,2216,1995,313,1948,1021,1177,1113,927,313,S,205,9253,4425,7408,7268,4828,1421,13879,6637,11111,10901,7242,2131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.01218628298937,-33.62443515799996]}"
0000000000000000010b_0,590,334,358,352,256,98,989,487,721,752,502,157,1276,1026,637,642,250,303,6291,2930,4231,3851,3361,965,3184,1231,2357,2259,1953,351,2050,1132,1221,1131,918,341,S,205,9235,4739,7246,7104,4496,1389,13852,7109,10868,10655,6743,2084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.011647293818896,-33.62416566341472]}"
0000000000000000010c_0,585,317,359,348,268,94,989,490,727,759,499,158,1246,1000,630,669,246,300,6307,2950,4283,3983,3357,946,3172,1204,2374,2313,1968,340,2010,1088,1214,1113,922,330,S,205,9249,4613,7292,7029,4636,1399,13872,6919,10937,10543,6953,2098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.01218628298937,-33.62416566341472]}"
0000000000000000010d_0,580,295,356,323,285,90,995,504,715,720,491,157,1259,1015,621,637,244,314,6290,3107,4348,4013,3183,976,3190,1172,2357,2294,2018,354,2024,1094,1205,1079,930,342,S,205,9253,4600,7332,7200,4653,1483,13878,6898,10997,10799,6980,2225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.011916788404136,-33.624704652585194]}"
0000000000000000010e_0,580,295,356,323,285,90,995,504,715,720,491,157,1259,1015,621,637,244,314,6290,3107,4348,4013,3183,976,3190,1172,2357,2294,2018,354,2024,1094,1205,1079,930,342,S,205,9253,4600,7332,7200,4653,1483,13878,6898,10997,10799,6980,2225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.011647293818896,-33.624704652585194]}"
0000000000000000010f_0,577,301,361,349,276,91,983,492,725,768,491,158,1207,958,628,708,249,298,6285,2994,4322,3925,3291,976,3200,1187,2404,2374,2013,335,2036,1102,1236,1167,934,341,S,205,9237,4507,7293,6936,4730,1443,13855,6761,10938,10403,7094,2164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.01245577757461,-33.62389616882949]}"
00000000000000000110_0,601,342,368,363,259,103,999,492,744,781,507,164,1304,1059,681,710,245,325,6238,3017,4196,3774,3221,966,3241,1295,2397,2341,1946,375,2118,1218,1254,1141,900,377,S,205,9244,5008,7051,6819,4236,1521,13865,7512,10575,10228,6353,2282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.011647293818896,-33.62389616882949]}"
00000000000000000111_0,567,287,351,324,280,87,975,484,714,727,491,150,1211,966,615,636,245,305,6303,3266,4281,3955,3037,1014,3080,1079,2313,2206,2001,322,1996,1108,1183,1115,888,337,S,205,9251,4605,7299,7178,4646,1516,13876,6908,10947,10766,6968,2274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.01245577757461,-33.624704652585194]}"
00000000000000000112_0,575,295,359,337,280,91,983,484,727,758,499,157,1230,984,629,701,246,310,6321,3105,4327,3916,3216,1010,3186,1201,2386,2354,1985,341,2045,1114,1225,1144,931,350,S,205,9250,4610,7276,6954,4640,1498,13875,6915,10914,10430,6960,2247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.01245577757461,-33.62416566341472]}"
0000000000000000012d_0,644,382,456,441,262,154,901,359,705,686,542,135,1195,900,783,890,295,356,6171,4529,3192,2220,1642,1746,3209,1182,2560,2519,2027,450,2306,1397,1602,1598,909,589,S,212,9087,6811,5100,3949,2276,2870,13630,10216,7649,5922,3414,4305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.029972925614935,-33.81820176478454]}"
0000000000000000012e_0,689,403,498,500,286,170,970,399,753,757,571,160,1271,933,844,950,338,377,6135,4286,3172,2141,1849,1678,3394,1320,2756,2731,2074,514,2487,1545,1756,1843,942,666,S,212,8955,6563,4933,3608,2392,2813,13432,9844,7398,5411,3588,4219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.030242420200175,-33.81820176478454]}"
0000000000000000012f_0,691,411,489,486,280,180,960,402,757,774,558,163,1250,951,839,972,299,395,6159,4244,3334,2397,1915,1686,3463,1362,2765,2771,2101,575,2540,1609,1741,1770,931,701,S,212,9074,6711,5130,4010,2363,2865,13609,10065,7695,6015,3544,4297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.029972925614935,-33.81847125936977]}"
00000000000000000130_0,706,404,508,508,302,175,985,446,757,780,539,168,1270,942,853,955,328,366,6053,4219,3064,2030,1834,1638,3427,1352,2781,2745,2075,507,2522,1576,1797,1924,946,667,S,212,8971,6595,4787,3350,2376,2777,13456,9892,7181,5025,3564,4166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.03051191478541,-33.81820176478454]}"
00000000000000000131_0,682,399,493,486,283,164,957,424,741,759,533,163,1251,933,841,929,318,365,6178,4363,3085,2018,1815,1685,3363,1325,2727,2688,2038,490,2481,1528,1758,1859,953,642,S,212,9020,6664,4830,3400,2356,2787,13530,9996,7244,5100,3534,4180,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.030242420200175,-33.8179322701993]}"
00000000000000000132_0,644,382,456,441,262,154,901,359,705,686,542,135,1195,900,783,890,295,356,6171,4529,3192,2220,1642,1746,3209,1182,2560,2519,2027,450,2306,1397,1602,1598,909,589,S,212,9087,6811,5100,3949,2276,2870,13630,10216,7649,5922,3414,4305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.029972925614935,-33.81820176478454]}"
00000000000000000133_0,706,404,508,508,302,175,985,446,757,780,539,168,1270,942,853,955,328,366,6053,4219,3064,2030,1834,1638,3427,1352,2781,2745,2075,507,2522,1576,1797,1924,946,667,S,212,8971,6595,4787,3350,2376,2777,13456,9892,7181,5025,3564,4166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.03051191478541,-33.81820176478454]}"
00000000000000000134_0,686,399,497,511,287,169,950,396,744,746,554,157,1249,946,834,947,303,374,6080,4266,3157,2121,1814,1683,3405,1323,2746,2706,2082,511,2506,1562,1764,1845,944,675,S,212,9050,6689,4931,3595,2361,2839,13574,10033,7395,5392,3541,4258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.030242420200175,-33.81874075395501]}"
00000000000000000135_0,687,410,486,490,277,164,956,395,738,739,561,152,1231,926,817,920,305,359,6017,4228,3102,2096,1789,1652,3345,1274,2716,2671,2071,481,2454,1502,1746,1843,952,645,S,212,9035,6562,4951,3582,2473,2791,13551,9842,7427,5372,3709,4186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.03051191478541,-33.81874075395501]}"
00000000000000000136_0,577,359,397,407,218,127,777,352,593,598,425,117,1020,761,655,721,259,282,5605,4182,2658,1680,1423,1608,2498,712,2135,2187,1786,266,1810,965,1338,1357,845,410,S,212,9116,6650,4990,3691,2466,2794,13672,9974,7485,5535,3698,4192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.029972925614935,-33.8179322701993]}"
00000000000000000137_0,706,402,505,499,304,176,976,440,754,786,536,167,1263,950,849,950,313,362,6104,4268,3054,2019,1836,1646,3389,1324,2768,2739,2065,496,2501,1559,1793,1926,942,660,S,212,9024,6618,4785,3338,2406,2762,13535,9926,7177,5006,3609,4143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.03051191478541,-33.8179322701993]}"
00000000000000000138_0,699,403,494,484,296,181,968,422,748,756,546,170,1261,974,837,958,287,391,6192,4324,3219,2142,1868,1722,3465,1351,2783,2747,2114,538,2545,1610,1771,1840,935,696,S,212,9114,6721,4976,3641,2393,2866,13670,10081,7463,5461,3589,4299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.029972925614935,-33.81874075395501]}"
00000000000000000139_0,684,385,495,488,299,165,952,398,745,762,554,150,1252,926,844,947,326,358,6060,4261,3048,2018,1799,1646,3367,1331,2732,2680,2036,490,2491,1537,1780,1900,954,655,S,212,8979,6602,4788,3367,2377,2783,13467,9903,7182,5050,3564,4175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.03051191478541,-33.81847125936977]}"
0000000000000000013a_0,730,422,514,519,308,181,926,357,741,767,569,136,1156,835,819,943,321,310,5948,4263,2900,1965,1685,1599,3208,1105,2741,2827,2103,389,2560,1603,1884,2091,957,667,S,213,8975,6618,4692,3264,2357,2721,13462,9927,7037,4896,3535,4082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026200001421635,-33.81200338932411]}"
0000000000000000013b_0,731,424,521,520,307,184,933,363,750,771,570,134,1168,808,832,955,360,306,6086,4376,2968,1974,1710,1665,3218,1105,2754,2824,2113,385,2562,1576,1881,2082,986,667,S,213,8883,6530,4683,3243,2353,2726,13323,9793,7024,4864,3530,4089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026200001421635,-33.81173389473888]}"
0000000000000000013c_0,734,417,526,514,317,179,935,366,749,781,569,141,1169,838,839,958,331,311,6112,4375,2928,1954,1737,1635,3227,1091,2766,2833,2136,386,2589,1612,1897,2092,977,665,S,213,8972,6606,4645,3210,2366,2690,13457,9909,6967,4815,3548,4035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.0259305068364,-33.81173389473888]}"
0000000000000000013d_0,731,424,521,520,307,184,933,363,750,771,570,134,1168,808,832,955,360,306,6086,4376,2968,1974,1710,1665,3218,1105,2754,2824,2113,385,2562,1576,1881,2082,986,667,S,213,8883,6530,4683,3243,2353,2726,13323,9793,7024,4864,3530,4089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026200001421635,-33.81173389473888]}"
0000000000000000013e_0,728,416,524,526,312,185,940,393,747,782,547,149,1180,874,837,961,306,322,6067,4348,2933,1971,1719,1622,3232,1118,2760,2837,2114,395,2560,1603,1888,2093,957,665,S,213,9039,6734,4661,3224,2305,2727,13558,10101,6990,4836,3457,4091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.0259305068364,-33.81200338932411]}"
0000000000000000013f_0,686,381,503,505,305,175,920,372,728,739,548,133,1138,838,790,899,300,306,5850,4209,2923,2089,1641,1565,3206,1093,2701,2728,2113,393,2510,1565,1827,1984,945,659,S,213,9024,6628,4861,3664,2396,2716,13535,9941,7291,5495,3594,4074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026469496006875,-33.81200338932411]}"
00000000000000000140_0,726,424,508,509,302,181,925,365,731,748,560,136,1157,838,806,922,319,313,5797,4127,2906,2012,1670,1561,3215,1133,2716,2799,2082,408,2566,1639,1870,2073,927,687,S,213,8956,6582,4770,3403,2374,2735,13434,9873,7155,5103,3561,4102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026200001421635,-33.81227288390935]}"
00000000000000000141_0,728,424,521,531,304,192,943,411,744,781,532,154,1185,892,827,959,293,331,6050,4318,2966,1987,1732,1636,3244,1154,2749,2824,2090,406,2582,1645,1877,2083,937,688,S,213,9076,6694,4724,3246,2382,2767,13613,10040,7085,4868,3573,4151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.0259305068364,-33.81227288390935]}"
00000000000000000142_0,708,398,515,521,310,177,904,336,730,751,568,129,1136,810,806,930,326,297,5896,4258,2879,1938,1638,1609,3190,1081,2729,2805,2109,381,2552,1589,1873,2077,963,663,S,213,8952,6655,4689,3270,2297,2724,13427,9982,7033,4904,3445,4086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026469496006875,-33.81173389473888]}"
00000000000000000143_0,734,417,526,514,317,179,935,366,749,781,569,141,1169,838,839,958,331,311,6112,4375,2928,1954,1737,1635,3227,1091,2766,2833,2136,386,2589,1612,1897,2092,977,665,S,213,8972,6606,4645,3210,2366,2690,13457,9909,6967,4815,3548,4035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.0259305068364,-33.81173389473888]}"
00000000000000000144_0,701,407,499,498,294,188,941,401,735,737,540,144,1193,896,787,873,297,344,5726,4035,3063,2355,1691,1535,3231,1143,2651,2626,2088,444,2436,1511,1720,1772,925,669,S,213,9013,6747,5072,4175,2266,2851,13519,10120,7607,6261,3399,4277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026469496006875,-33.81227288390935]}"
00000000000000000145_0,730,422,514,519,308,181,926,357,741,767,569,136,1156,835,819,943,321,310,5948,4263,2900,1965,1685,1599,3208,1105,2741,2827,2103,389,2560,1603,1884,2091,957,667,S,213,8975,6618,4692,3264,2357,2721,13462,9927,7037,4896,3535,4082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026200001421635,-33.81200338932411]}"
00000000000000000146_0,728,416,524,526,312,185,940,393,747,782,547,149,1180,874,837,961,306,322,6067,4348,2933,1971,1719,1622,3232,1118,2760,2837,2114,395,2560,1603,1888,2093,957,665,S,213,9039,6734,4661,3224,2305,2727,13558,10101,6990,4836,3457,4091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.0259305068364,-33.81200338932411]}"
00000000000000000147_0,760,483,501,481,277,201,959,465,732,756,494,185,1204,948,816,940,256,365,5331,3567,2847,1952,1764,1417,3314,1337,2706,2789,1977,516,2547,1715,1809,2009,832,709,S,214,9083,6803,4760,3329,2280,2835,13624,10204,7139,4992,3420,4253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02566101225116,-33.81577631351742]}"
00000000000000000148_0,751,472,500,494,279,200,941,444,721,738,497,178,1160,902,789,914,258,352,5370,3687,2853,1938,1683,1475,3292,1283,2693,2743,2009,496,2541,1701,1794,1971,840,707,S,214,9083,6802,4809,3397,2281,2869,13623,10202,7214,5095,3421,4303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026200001421635,-33.81604580810265]}"
00000000000000000149_0,757,474,501,494,283,200,944,442,728,752,502,178,1201,937,814,926,264,356,5366,3619,2823,1925,1747,1416,3305,1304,2697,2762,2001,509,2561,1737,1819,2008,824,710,S,214,9061,6725,4739,3297,2336,2795,13590,10087,7107,4944,3503,4192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026200001421635,-33.81550681893218]}"
0000000000000000014a_0,742,463,491,470,279,192,932,446,716,744,486,175,1174,922,793,897,252,345,5697,4005,2890,1906,1692,1560,3354,1374,2706,2729,1980,514,2536,1686,1797,1957,850,706,S,214,9152,6799,4798,3322,2353,2818,13727,10197,7197,4982,3530,4227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02539151766593,-33.81604580810265]}"
0000000000000000014b_0,750,473,504,496,277,202,954,459,729,753,495,185,1190,934,805,929,256,361,5408,3680,2865,1941,1728,1465,3318,1329,2705,2768,1989,511,2555,1718,1801,1983,837,711,S,214,9092,6831,4780,3344,2261,2858,13637,10245,7170,5015,3392,4287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02566101225116,-33.81604580810265]}"
0000000000000000014c_0,774,501,505,501,273,206,962,468,731,750,494,184,1200,937,815,938,263,365,5259,3516,2854,1974,1743,1413,3306,1316,2700,2775,1990,509,2541,1703,1804,2001,838,706,S,214,9045,6832,4766,3370,2213,2855,13567,10248,7149,5055,3319,4282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.026200001421635,-33.81577631351742]}"
0000000000000000014d_0,695,421,464,434,274,178,895,419,680,703,476,159,1082,829,745,835,253,314,5550,3928,2806,1849,1622,1533,3262,1342,2593,2573,1920,479,2419,1577,1700,1828,842,644,S,214,9123,6798,4890,3507,2325,2752,13683,10196,7334,5260,3487,4127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02539151766593,-33.81577631351742]}"
0000000000000000014e_0,761,483,504,494,278,202,948,452,731,758,496,184,1201,939,816,927,262,356,5497,3736,2852,1939,1761,1446,3339,1353,2703,2752,1986,521,2580,1743,1822,1997,837,716,S,214,9081,6741,4759,3345,2340,2786,13621,10111,7138,5018,3510,4179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02566101225116,-33.81550681893218]}"
0000000000000000014f_0,750,473,504,496,277,202,954,459,729,753,495,185,1190,934,805,929,256,361,5408,3680,2865,1941,1728,1465,3318,1329,2705,2768,1989,511,2555,1718,1801,1983,837,711,S,214,9092,6831,4780,3344,2261,2858,13637,10245,7170,5015,3392,4287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.0259305068364,-33.81604580810265]}"
00000000000000000150_0,760,483,501,481,277,201,959,465,732,756,494,185,1204,948,816,940,256,365,5331,3567,2847,1952,1764,1417,3314,1337,2706,2789,1977,516,2547,1715,1809,2009,832,709,S,214,9083,6803,4760,3329,2280,2835,13624,10204,7139,4992,3420,4253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02566101225116,-33.81577631351742]}"
00000000000000000151_0,750,473,504,496,277,202,954,459,729,753,495,185,1190,934,805,929,256,361,5408,3680,2865,1941,1728,1465,3318,1329,2705,2768,1989,511,2555,1718,1801,1983,837,711,S,214,9092,6831,4780,3344,2261,2858,13637,10245,7170,5015,3392,4287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02566101225116,-33.81604580810265]}"
00000000000000000152_0,644,367,446,427,277,159,826,371,649,676,455,146,1053,787,700,756,266,292,5030,3319,2727,2007,1711,1241,2935,1070,2349,2312,1865,391,2230,1416,1577,1677,814,586,S,214,8995,6198,5287,4323,2797,2433,13491,9296,7930,6483,4195,3650,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02539151766593,-33.81550681893218]}"
00000000000000000153_0,760,483,501,481,277,201,959,465,732,756,494,185,1204,948,816,940,256,365,5331,3567,2847,1952,1764,1417,3314,1337,2706,2789,1977,516,2547,1715,1809,2009,832,709,S,214,9083,6803,4760,3329,2280,2835,13624,10204,7139,4992,3420,4253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.0259305068364,-33.81577631351742]}"
00000000000000000154_0,820,409,602,596,411,150,1201,484,954,954,717,197,1537,902,1085,1091,635,322,3058,501,2838,2854,2557,168,3152,960,2716,2731,2192,380,2706,1345,2043,2067,1361,472,S,215,6362,3365,4549,4523,2997,1262,9541,5045,6823,6784,4496,1893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02134909888739,-33.80984743264223]}"
00000000000000000155_0,642,298,475,471,344,115,917,331,760,773,586,137,1100,603,783,757,497,272,3542,1336,2951,2984,2206,458,2939,772,2521,2509,2167,315,2183,977,1646,1563,1206,436,S,215,7538,4163,5726,5976,3375,1672,11307,6245,8588,8963,5062,2507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.021618593472624,-33.81011692722746]}"
00000000000000000156_0,889,501,634,646,388,172,1353,633,1017,1013,720,238,1633,940,1171,1201,693,349,3065,463,2782,2696,2602,180,3333,973,2821,2808,2360,383,2825,1343,2152,2178,1482,478,S,215,5802,2966,4197,4208,2836,1120,8702,4448,6294,6311,4254,1680,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02134909888739,-33.80957793805699]}"
00000000000000000157_0,587,187,481,473,400,59,824,135,769,791,689,48,989,295,852,855,694,108,3266,1368,2639,2710,1898,470,2829,344,2682,2731,2485,119,2063,489,1785,1730,1574,187,S,215,6307,3154,5001,5339,3153,1146,9460,4731,7501,8007,4729,1719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.022157582643096,-33.80957793805699]}"
00000000000000000158_0,535,192,432,431,343,65,804,228,700,699,576,77,915,466,720,737,449,175,3910,1912,2669,2503,1998,610,2725,456,2514,2536,2269,156,2024,895,1637,1607,1129,313,S,215,7931,4214,5589,5631,3717,1404,11896,6321,8383,8446,5575,2106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.02134909888739,-33.8103864218127]}"
00000000000000000159_0,556,233,426,418,323,83,794,169,707,699,625,67,924,460,705,734,464,167,3673,1660,2819,2873,2013,590,2681,441,2472,2477,2240,176,1960,785,1581,1579,1175,271,S,215,7732,4025,5826,5997,3707,1451,11597,6037,8739,8995,5560,2177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.021888088057864,-33.8103864218127]}"
0000000000000000015a_0,481,152,397,399,329,44,718,149,637,625,569,50,762,247,634,635,515,85,3669,2008,2631,2688,1661,683,2580,306,2441,2440,2274,91,1724,481,1457,1418,1243,162,S,215,7376,3617,5886,6227,3759,1286,11063,5426,8827,9340,5637,1929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.022157582643096,-33.80984743264223]}"
0000000000000000015b_0,583,220,467,466,363,77,849,197,760,769,652,74,992,388,807,808,604,161,3646,1643,2796,2802,2003,540,2917,546,2643,2648,2371,199,2099,669,1730,1657,1430,263,S,215,7151,3747,5382,5562,3404,1357,10726,5621,8072,8342,5105,2035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.021888088057864,-33.80984743264223]}"
